epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,29389.9,0.83546,0.44423,0.10141,0.56398,0.47575,0.47063,0.28129,0.67989,0.49429,0.07294,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,29830.4,0.84212,0.44107,0.10315,0.56431,0.47331,0.47115,0.28233,0.68052,0.49539,0.07328,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,30272.8,0.82452,0.44386,0.09641,0.56144,0.47296,0.47005,0.28164,0.68199,0.49564,0.0727,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,30713.7,0.82398,0.44412,0.10171,0.56193,0.48034,0.47054,0.28265,0.67585,0.49599,0.07207,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,31153.6,0.82085,0.44332,0.09717,0.56921,0.47666,0.47122,0.28196,0.67833,0.49518,0.07255,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,31591.7,0.81455,0.44336,0.09869,0.56464,0.48553,0.4741,0.2844,0.67135,0.49592,0.07115,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,32027.2,0.80771,0.44578,0.09318,0.57157,0.47837,0.47374,0.28342,0.67049,0.4972,0.07109,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,32465.9,0.80731,0.44449,0.09499,0.56939,0.47976,0.47493,0.28372,0.67018,0.49632,0.07084,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,32901.9,0.80494,0.44399,0.09416,0.57374,0.48174,0.4769,0.2852,0.66758,0.49729,0.07117,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,33338.7,0.80093,0.44576,0.09304,0.565,0.48537,0.47607,0.2856,0.6693,0.49713,0.07148,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,33775.7,0.79141,0.44699,0.08983,0.57145,0.48028,0.47463,0.28391,0.66934,0.49678,0.07146,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,34213.3,0.80404,0.44386,0.09358,0.56892,0.48154,0.475,0.28429,0.66875,0.49824,0.07104,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,34649.7,0.80361,0.44274,0.09156,0.57561,0.48279,0.47708,0.28585,0.66685,0.49726,0.07021,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,35088.9,0.7797,0.44637,0.0871,0.57436,0.48271,0.47957,0.28772,0.66835,0.49711,0.07019,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,35527.5,0.78036,0.44422,0.08851,0.57772,0.48143,0.48083,0.28803,0.66478,0.49861,0.06938,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,35966.5,0.78192,0.44462,0.08769,0.57722,0.48375,0.48074,0.2875,0.66241,0.49843,0.06878,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,36404.9,0.77561,0.44605,0.08454,0.57529,0.48815,0.48049,0.28824,0.66109,0.49942,0.06874,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,36843,0.77061,0.44695,0.08415,0.56916,0.49242,0.48119,0.28866,0.66225,0.4987,0.0692,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,37281.6,0.76731,0.44727,0.08468,0.56662,0.48863,0.48108,0.288,0.66093,0.49816,0.06921,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,37715.8,0.75962,0.4478,0.08113,0.57193,0.48333,0.48114,0.28852,0.65969,0.49881,0.06896,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,38153,0.77389,0.44505,0.08705,0.57858,0.47959,0.48255,0.28894,0.65748,0.4996,0.06877,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
